OBJECTID,Name,Address,Average_Score,Date,Inspection_Score,FacilityID,ZipCode,Latitude,Longitude,Month,Day,Year,,,Date2
148,7 - Eleven # 23807B,"6306 MANCHACA RD
AUSTIN, TX 78745
",89,"Tuesday, June 19, 2018",93,11639640,78745,30.20934169,-97.80495315,6,19,2018,,,6/19/2018
149,7 - Eleven # 36641A,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
",95.5,"Tuesday, November 28, 2017",95,11631190,78745,30.21325767,-97.83013029,11,28,2017,,,11/28/2017
150,7 - Eleven # 36641A,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
",95.5,"Tuesday, April 24, 2018",96,11631190,78745,30.21325767,-97.83013029,4,24,2018,,,4/24/2018
151,7 - Eleven Convenience Store #36600A,"1625 E PARMER LN
AUSTIN, TX 78753
",90.6,"Wednesday, February 8, 2017",96,11424489,78753,30.38675023,-97.6492545,2,8,2017,,,2/8/2017
152,7 - Eleven Convenience Store #36600A,"1625 E PARMER LN
AUSTIN, TX 78753
",90.6,"Tuesday, August 14, 2018",90,11424489,78753,30.38675023,-97.6492545,8,14,2018,,,8/14/2018
153,7 - Eleven Convenience Store #36600A,"1625 E PARMER LN
AUSTIN, TX 78753
",90.6,"Tuesday, February 13, 2018",83,11424489,78753,30.38675023,-97.6492545,2,13,2018,,,2/13/2018
154,7 - Eleven Convenience Store #36600A,"1625 E PARMER LN
AUSTIN, TX 78753
",90.6,"Wednesday, August 3, 2016",91,11424489,78753,30.38675023,-97.6492545,8,3,2016,,,8/3/2016
155,7 - Eleven Convenience Store #36600A,"1625 E PARMER LN
AUSTIN, TX 78753
",90.6,"Thursday, August 31, 2017",93,11424489,78753,30.38675023,-97.6492545,8,31,2017,,,8/31/2017
156,7 Days Food Store,"1025 W STASSNEY LN
AUSTIN, TX 78745
",91.8,"Thursday, July 20, 2017",87,2804068,78745,30.21024384,-97.78705014,7,20,2017,,,7/20/2017
157,7 Days Food Store,"1025 W STASSNEY LN
AUSTIN, TX 78745
",91.8,"Tuesday, January 23, 2018",95,2804068,78745,30.21024384,-97.78705014,1,23,2018,,,1/23/2018
158,7 Days Food Store,"1025 W STASSNEY LN
AUSTIN, TX 78745
",91.8,"Wednesday, July 27, 2016",94,2804068,78745,30.21024384,-97.78705014,7,27,2016,,,7/27/2016
159,7 Days Food Store,"1025 W STASSNEY LN
AUSTIN, TX 78745
",91.8,"Thursday, January 12, 2017",87,2804068,78745,30.21024384,-97.78705014,1,12,2017,,,1/12/2017
160,7 Days Food Store,"1025 W STASSNEY LN
AUSTIN, TX 78745
",91.8,"Tuesday, January 26, 2016",97,2804068,78745,30.21024384,-97.78705014,1,26,2016,,,1/26/2016
161,7 Days Food Store,"1025 W STASSNEY LN
AUSTIN, TX 78745
",91.8,"Thursday, August 9, 2018",91,2804068,78745,30.21024384,-97.78705014,8,9,2018,,,8/9/2018
162,7 Eleven # 32248,"14016 N FM 620 RD
AUSTIN, TX 78717
",88.8,"Friday, July 8, 2016",95,10886896,78717,30.47684213,-97.76582463,7,8,2016,,,7/8/2016
163,7 Eleven # 32248,"14016 N FM 620 RD
AUSTIN, TX 78717
",88.8,"Monday, February 8, 2016",80,10886896,78717,30.47684213,-97.76582463,2,8,2016,,,2/8/2016
164,7 Eleven # 32248,"14016 N FM 620 RD
AUSTIN, TX 78717
",88.8,"Wednesday, January 17, 2018",94,10886896,78717,30.47684213,-97.76582463,1,17,2018,,,1/17/2018
165,7 Eleven # 32248,"14016 N FM 620 RD
AUSTIN, TX 78717
",88.8,"Thursday, December 15, 2016",90,10886896,78717,30.47684213,-97.76582463,12,15,2016,,,12/15/2016
166,7 Eleven # 32248,"14016 N FM 620 RD
AUSTIN, TX 78717
",88.8,"Monday, July 17, 2017",92,10886896,78717,30.47684213,-97.76582463,7,17,2017,,,7/17/2017
167,7 Eleven # 32248,"14016 N FM 620 RD
AUSTIN, TX 78717
",88.8,"Tuesday, August 7, 2018",82,10886896,78717,30.47684213,-97.76582463,8,7,2018,,,8/7/2018
168,7 Eleven # 36267A,"525 W SLAUGHTER LN
AUSTIN, TX 78748
",97.3,"Thursday, August 10, 2017",99,11126612,78748,30.17192759,-97.79949364,8,10,2017,,,8/10/2017
169,7 Eleven # 36267A,"525 W SLAUGHTER LN
AUSTIN, TX 78748
",97.3,"Friday, December 4, 2015",100,11126612,78748,30.17192759,-97.79949364,12,4,2015,,,12/4/2015
170,7 Eleven # 36267A,"525 W SLAUGHTER LN
AUSTIN, TX 78748
",97.3,"Wednesday, July 25, 2018",96,11126612,78748,30.17192759,-97.79949364,7,25,2018,,,7/25/2018
171,7 Eleven # 36267A,"525 W SLAUGHTER LN
AUSTIN, TX 78748
",97.3,"Wednesday, September 14, 2016",99,11126612,78748,30.17192759,-97.79949364,9,14,2016,,,9/14/2016
172,7 Eleven # 36267A,"525 W SLAUGHTER LN
AUSTIN, TX 78748
",97.3,"Thursday, February 16, 2017",94,11126612,78748,30.17192759,-97.79949364,2,16,2017,,,2/16/2017
173,7 Eleven # 36267A,"525 W SLAUGHTER LN
AUSTIN, TX 78748
",97.3,"Thursday, February 15, 2018",96,11126612,78748,30.17192759,-97.79949364,2,15,2018,,,2/15/2018
174,7 Eleven # 36610A,"2616 W BRAKER LN
AUSTIN, TX 78758
",89.3,"Friday, January 27, 2017",92,11126657,78758,30.391592,-97.72121597,1,27,2017,,,1/27/2017
175,7 Eleven # 36610A,"2616 W BRAKER LN
AUSTIN, TX 78758
",89.3,"Friday, July 21, 2017",91,11126657,78758,30.391592,-97.72121597,7,21,2017,,,7/21/2017
176,7 Eleven # 36610A,"2616 W BRAKER LN
AUSTIN, TX 78758
",89.3,"Monday, August 1, 2016",87,11126657,78758,30.391592,-97.72121597,8,1,2016,,,8/1/2016
177,7 Eleven # 36610A,"2616 W BRAKER LN
AUSTIN, TX 78758
",89.3,"Friday, January 26, 2018",84,11126657,78758,30.391592,-97.72121597,1,26,2018,,,1/26/2018
178,7 Eleven # 36610A,"2616 W BRAKER LN
AUSTIN, TX 78758
",89.3,"Monday, February 22, 2016",89,11126657,78758,30.391592,-97.72121597,2,22,2016,,,2/22/2016
179,7 Eleven # 36610A,"2616 W BRAKER LN
AUSTIN, TX 78758
",89.3,"Thursday, June 28, 2018",93,11126657,78758,30.391592,-97.72121597,6,28,2018,,,6/28/2018
180,7 Eleven #36575,"15829 N IH
AUSTIN, TX 78660
",90.5,"Monday, January 25, 2016",92,10874330,78660,30.45527195,-97.66489284,1,25,2016,,,1/25/2016
181,7 Eleven #36575,"15829 N IH
AUSTIN, TX 78660
",90.5,"Thursday, July 28, 2016",77,10874330,78660,30.45527195,-97.66489284,7,28,2016,,,7/28/2016
182,7 Eleven #36575,"15829 N IH
AUSTIN, TX 78660
",90.5,"Monday, January 23, 2017",96,10874330,78660,30.45527195,-97.66489284,1,23,2017,,,1/23/2017
183,7 Eleven #36575,"15829 N IH
AUSTIN, TX 78660
",90.5,"Wednesday, December 27, 2017",99,10874330,78660,30.45527195,-97.66489284,12,27,2017,,,12/27/2017
184,7 Eleven #36575,"15829 N IH
AUSTIN, TX 78660
",90.5,"Tuesday, July 11, 2017",88,10874330,78660,30.45527195,-97.66489284,7,11,2017,,,7/11/2017
185,7 Eleven #36575,"15829 N IH
AUSTIN, TX 78660
",90.5,"Thursday, June 28, 2018",91,10874330,78660,30.45527195,-97.66489284,6,28,2018,,,6/28/2018
186,7-11 #3616B,"14730 N IH
AUSTIN, TX 78728
",85,"Thursday, July 26, 2018",80,11745352,78728,30.43939117,-97.67001473,7,26,2018,,,7/26/2018
187,7-11 #3616B,"14730 N IH
AUSTIN, TX 78728
",85,"Friday, January 26, 2018",90,11745352,78728,30.43939117,-97.67001473,1,26,2018,,,1/26/2018
188,7-Eleven,"1705 SOUTH LAKESHORE BLVD
AUSTIN, TX 78741
",93.2,"Thursday, October 12, 2017",97,10132234,78741,30.24451411,-97.72964125,10,12,2017,,,10/12/2017
189,7-Eleven,"11518 N FM 620 RD
AUSTIN, TX 78726
",94,"Tuesday, January 26, 2016",95,10063456,78726,30.4551021,-97.82692851,1,26,2016,,,1/26/2016
190,7-Eleven,"11518 N FM 620 RD
AUSTIN, TX 78726
",94,"Friday, August 18, 2017",90,10063456,78726,30.4551021,-97.82692851,8,18,2017,,,8/18/2017
191,7-Eleven,"1403 S LAMAR BLVD
AUSTIN, TX 78704
",89.2,"Tuesday, June 28, 2016",83,10479184,78704,30.25247963,-97.76291198,6,28,2016,,,6/28/2016
192,7-Eleven,"1403 S LAMAR BLVD
AUSTIN, TX 78704
",89.2,"Friday, August 11, 2017",91,10479184,78704,30.25247963,-97.76291198,8,11,2017,,,8/11/2017
193,7-Eleven,"1705 SOUTH LAKESHORE BLVD
AUSTIN, TX 78741
",93.2,"Tuesday, November 15, 2016",89,10132234,78741,30.24451411,-97.72964125,11,15,2016,,,11/15/2016
194,7-Eleven,"11518 N FM 620 RD
AUSTIN, TX 78726
",94,"Wednesday, February 8, 2017",94,10063456,78726,30.4551021,-97.82692851,2,8,2017,,,2/8/2017
195,7-Eleven,"11518 N FM 620 RD
AUSTIN, TX 78726
",94,"Wednesday, April 4, 2018",97,10063456,78726,30.4551021,-97.82692851,4,4,2018,,,4/4/2018
196,7-Eleven,"11518 N FM 620 RD
AUSTIN, TX 78726
",94,"Friday, July 15, 2016",96,10063456,78726,30.4551021,-97.82692851,7,15,2016,,,7/15/2016
197,7-Eleven,"1403 S LAMAR BLVD
AUSTIN, TX 78704
",89.2,"Tuesday, January 24, 2017",86,10479184,78704,30.25247963,-97.76291198,1,24,2017,,,1/24/2017
198,7-Eleven,"1403 S LAMAR BLVD
AUSTIN, TX 78704
",89.2,"Thursday, October 4, 2018",94,10479184,78704,30.25247963,-97.76291198,10,4,2018,,,10/4/2018
199,7-Eleven,"11518 N FM 620 RD
AUSTIN, TX 78726
",94,"Friday, September 28, 2018",92,10063456,78726,30.4551021,-97.82692851,9,28,2018,,,9/28/2018
200,7-Eleven,"1705 SOUTH LAKESHORE BLVD
AUSTIN, TX 78741
",93.2,"Friday, May 25, 2018",95,10132234,78741,30.24451411,-97.72964125,5,25,2018,,,5/25/2018
201,7-Eleven,"1705 SOUTH LAKESHORE BLVD
AUSTIN, TX 78741
",93.2,"Wednesday, April 20, 2016",94,10132234,78741,30.24451411,-97.72964125,4,20,2016,,,4/20/2016
202,7-Eleven,"1403 S LAMAR BLVD
AUSTIN, TX 78704
",89.2,"Wednesday, March 7, 2018",92,10479184,78704,30.25247963,-97.76291198,3,7,2018,,,3/7/2018
203,7-Eleven,"1705 SOUTH LAKESHORE BLVD
AUSTIN, TX 78741
",93.2,"Thursday, April 13, 2017",91,10132234,78741,30.24451411,-97.72964125,4,13,2017,,,4/13/2017
204,7-Eleven - Vaishnavi Food and Gas,"2820 S LAMAR BLVD
AUSTIN, TX 78704
",93.8,"Wednesday, January 27, 2016",94,10096855,78704,30.24418571,-97.78233764,1,27,2016,,,1/27/2016
205,7-Eleven - Vaishnavi Food and Gas,"2820 S LAMAR BLVD
AUSTIN, TX 78704
",93.8,"Thursday, August 10, 2017",96,10096855,78704,30.24418571,-97.78233764,8,10,2017,,,8/10/2017
206,7-Eleven - Vaishnavi Food and Gas,"2820 S LAMAR BLVD
AUSTIN, TX 78704
",93.8,"Friday, July 1, 2016",94,10096855,78704,30.24418571,-97.78233764,7,1,2016,,,7/1/2016
207,7-Eleven - Vaishnavi Food and Gas,"2820 S LAMAR BLVD
AUSTIN, TX 78704
",93.8,"Wednesday, February 15, 2017",84,10096855,78704,30.24418571,-97.78233764,2,15,2017,,,2/15/2017
208,7-Eleven - Vaishnavi Food and Gas,"2820 S LAMAR BLVD
AUSTIN, TX 78704
",93.8,"Friday, February 9, 2018",96,10096855,78704,30.24418571,-97.78233764,2,9,2018,,,2/9/2018
209,7-Eleven - Vaishnavi Food and Gas,"2820 S LAMAR BLVD
AUSTIN, TX 78704
",93.8,"Thursday, August 23, 2018",99,10096855,78704,30.24418571,-97.78233764,8,23,2018,,,8/23/2018
210,7-Eleven #12702,"1747 E OLTORF ST
AUSTIN, TX 78741
",85.7,"Thursday, February 16, 2017",81,10599390,78741,30.232072,-97.73739994,2,16,2017,,,2/16/2017
211,7-Eleven #12702,"1747 E OLTORF ST
AUSTIN, TX 78741
",85.7,"Thursday, September 1, 2016",84,10599390,78741,30.232072,-97.73739994,9,1,2016,,,9/1/2016
212,7-Eleven #12702,"1747 E OLTORF ST
AUSTIN, TX 78741
",85.7,"Tuesday, February 27, 2018",98,10599390,78741,30.232072,-97.73739994,2,27,2018,,,2/27/2018
213,7-Eleven #12702,"1747 E OLTORF ST
AUSTIN, TX 78741
",85.7,"Thursday, February 18, 2016",83,10599390,78741,30.232072,-97.73739994,2,18,2016,,,2/18/2016
214,7-Eleven #12702,"1747 E OLTORF ST
AUSTIN, TX 78741
",85.7,"Thursday, August 16, 2018",88,10599390,78741,30.232072,-97.73739994,8,16,2018,,,8/16/2018
215,7-Eleven #12702,"1747 E OLTORF ST
AUSTIN, TX 78741
",85.7,"Thursday, July 20, 2017",80,10599390,78741,30.232072,-97.73739994,7,20,2017,,,7/20/2017
216,7-Eleven #12705,"408 W 15TH ST
AUSTIN, TX 78701
",90.5,"Tuesday, April 3, 2018",95,10207779,78701,30.27848247,-97.743712,4,3,2018,,,4/3/2018
217,7-Eleven #12705,"408 W 15TH ST
AUSTIN, TX 78701
",90.5,"Thursday, April 7, 2016",87,10207779,78701,30.27848247,-97.743712,4,7,2016,,,4/7/2016
218,7-Eleven #12705,"408 W 15TH ST
AUSTIN, TX 78701
",90.5,"Friday, September 23, 2016",87,10207779,78701,30.27848247,-97.743712,9,23,2016,,,9/23/2016
219,7-Eleven #12705,"408 W 15TH ST
AUSTIN, TX 78701
",90.5,"Tuesday, February 28, 2017",88,10207779,78701,30.27848247,-97.743712,2,28,2017,,,2/28/2017
220,7-Eleven #12705,"408 W 15TH ST
AUSTIN, TX 78701
",90.5,"Wednesday, August 30, 2017",91,10207779,78701,30.27848247,-97.743712,8,30,2017,,,8/30/2017
221,7-Eleven #12705,"408 W 15TH ST
AUSTIN, TX 78701
",90.5,"Wednesday, October 3, 2018",95,10207779,78701,30.27848247,-97.743712,10,3,2018,,,10/3/2018
222,7-Eleven #22245,"2103 S CONGRESS AVE
AUSTIN, TX 78704
",90.7,"Tuesday, March 14, 2017",90,10159452,78704,30.24317965,-97.75177814,3,14,2017,,,3/14/2017
223,7-Eleven #22245,"2103 S CONGRESS AVE
AUSTIN, TX 78704
",90.7,"Tuesday, January 5, 2016",86,10159452,78704,30.24317965,-97.75177814,1,5,2016,,,1/5/2016
224,7-Eleven #22245,"2103 S CONGRESS AVE
AUSTIN, TX 78704
",90.7,"Tuesday, September 19, 2017",93,10159452,78704,30.24317965,-97.75177814,9,19,2017,,,9/19/2017
225,7-Eleven #22245,"2103 S CONGRESS AVE
AUSTIN, TX 78704
",90.7,"Thursday, August 4, 2016",94,10159452,78704,30.24317965,-97.75177814,8,4,2016,,,8/4/2016
226,7-Eleven #22245,"2103 S CONGRESS AVE
AUSTIN, TX 78704
",90.7,"Monday, March 5, 2018",94,10159452,78704,30.24317965,-97.75177814,3,5,2018,,,3/5/2018
227,7-Eleven #22245,"2103 S CONGRESS AVE
AUSTIN, TX 78704
",90.7,"Thursday, September 27, 2018",87,10159452,78704,30.24317965,-97.75177814,9,27,2018,,,9/27/2018
228,7-Eleven #24397,"5901 BURNET RD
AUSTIN, TX 78757
",82.2,"Wednesday, June 7, 2017",82,10750504,78757,30.33493233,-97.73930664,6,7,2017,,,6/7/2017
229,7-Eleven #24397,"5901 BURNET RD
AUSTIN, TX 78757
",82.2,"Thursday, July 26, 2018",77,10750504,78757,30.33493233,-97.73930664,7,26,2018,,,7/26/2018
230,7-Eleven #24397,"5901 BURNET RD
AUSTIN, TX 78757
",82.2,"Tuesday, April 19, 2016",91,10750504,78757,30.33493233,-97.73930664,4,19,2016,,,4/19/2016
231,7-Eleven #24397,"5901 BURNET RD
AUSTIN, TX 78757
",82.2,"Tuesday, November 8, 2016",91,10750504,78757,30.33493233,-97.73930664,11,8,2016,,,11/8/2016
232,7-Eleven #24397,"5901 BURNET RD
AUSTIN, TX 78757
",82.2,"Wednesday, January 3, 2018",70,10750504,78757,30.33493233,-97.73930664,1,3,2018,,,1/3/2018
233,7-Eleven #36562H,"6422 S US 183 HWY
AUSTIN, TX 78744
",82.2,"Tuesday, July 3, 2018",80,10874472,78744,30.16472171,-97.69333658,7,3,2018,,,7/3/2018
234,7-Eleven #36562H,"6422 S US 183 HWY
AUSTIN, TX 78744
",82.2,"Wednesday, March 16, 2016",74,10874472,78744,30.16472171,-97.69333658,3,16,2016,,,3/16/2016
235,7-Eleven #36562H,"6422 S US 183 HWY
AUSTIN, TX 78744
",82.2,"Tuesday, January 9, 2018",91,10874472,78744,30.16472171,-97.69333658,1,9,2018,,,1/9/2018
236,7-Eleven #36562H,"6422 S US 183 HWY
AUSTIN, TX 78744
",82.2,"Tuesday, August 16, 2016",80,10874472,78744,30.16472171,-97.69333658,8,16,2016,,,8/16/2016
237,7-Eleven #36562H,"6422 S US 183 HWY
AUSTIN, TX 78744
",82.2,"Tuesday, July 18, 2017",80,10874472,78744,30.16472171,-97.69333658,7,18,2017,,,7/18/2017
238,7-Eleven #36562H,"6422 S US 183 HWY
AUSTIN, TX 78744
",82.2,"Friday, February 3, 2017",88,10874472,78744,30.16472171,-97.69333658,2,3,2017,,,2/3/2017
239,7-Eleven 36559H,"3636 N FM 620 RD
AUSTIN, TX 78734
",82.2,"Friday, July 22, 2016",93,10874261,78734,30.39805535,-97.9282204,7,22,2016,,,7/22/2016
240,7-Eleven 36559H,"3636 N FM 620 RD
AUSTIN, TX 78734
",82.2,"Tuesday, January 30, 2018",90,10874261,78734,30.39805535,-97.9282204,1,30,2018,,,1/30/2018
241,7-Eleven 36559H,"3636 N FM 620 RD
AUSTIN, TX 78734
",82.2,"Monday, July 23, 2018",90,10874261,78734,30.39805535,-97.9282204,7,23,2018,,,7/23/2018
242,7-Eleven 36559H,"3636 N FM 620 RD
AUSTIN, TX 78734
",82.2,"Monday, January 30, 2017",74,10874261,78734,30.39805535,-97.9282204,1,30,2017,,,1/30/2017
243,7-Eleven 36559H,"3636 N FM 620 RD
AUSTIN, TX 78734
",82.2,"Tuesday, February 2, 2016",75,10874261,78734,30.39805535,-97.9282204,2,2,2016,,,2/2/2016
244,7-Eleven 36559H,"3636 N FM 620 RD
AUSTIN, TX 78734
",82.2,"Monday, August 28, 2017",71,10874261,78734,30.39805535,-97.9282204,8,28,2017,,,8/28/2017
245,7-Eleven Convenience Store,"2600 GUADALUPE ST
AUSTIN, TX 78705
",89.4,"Thursday, June 29, 2017",86,10041113,78705,30.29073549,-97.74181843,6,29,2017,,,6/29/2017
246,7-Eleven Convenience Store,"2600 GUADALUPE ST
AUSTIN, TX 78705
",89.4,"Thursday, December 15, 2016",94,10041113,78705,30.29073549,-97.74181843,12,15,2016,,,12/15/2016
247,7-Eleven Convenience Store,"2600 GUADALUPE ST
AUSTIN, TX 78705
",89.4,"Monday, March 5, 2018",89,10041113,78705,30.29073549,-97.74181843,3,5,2018,,,3/5/2018
248,7-Eleven Convenience Store,"2600 GUADALUPE ST
AUSTIN, TX 78705
",89.4,"Wednesday, May 4, 2016",93,10041113,78705,30.29073549,-97.74181843,5,4,2016,,,5/4/2016
249,7-Eleven Convenience Store,"2600 GUADALUPE ST
AUSTIN, TX 78705
",89.4,"Tuesday, October 9, 2018",85,10041113,78705,30.29073549,-97.74181843,10,9,2018,,,10/9/2018
250,7-Eleven Convenience Store # 35473A,"1624 E HOWARD LN
AUSTIN, TX 78753
",92,"Monday, July 30, 2018",96,11348497,78753,30.40415886,-97.63864724,7,30,2018,,,7/30/2018
251,7-Eleven Convenience Store # 35473A,"1624 E HOWARD LN
AUSTIN, TX 78753
",92,"Wednesday, August 23, 2017",87,11348497,78753,30.40415886,-97.63864724,8,23,2017,,,8/23/2017
252,7-Eleven Convenience Store # 35473A,"1624 E HOWARD LN
AUSTIN, TX 78753
",92,"Tuesday, December 27, 2016",94,11348497,78753,30.40415886,-97.63864724,12,27,2016,,,12/27/2016
253,7-Eleven Convenience Store # 35473A,"1624 E HOWARD LN
AUSTIN, TX 78753
",92,"Tuesday, December 22, 2015",90,11348497,78753,30.40415886,-97.63864724,12,22,2015,,,12/22/2015
254,7-Eleven Convenience Store # 35473A,"1624 E HOWARD LN
AUSTIN, TX 78753
",92,"Thursday, June 30, 2016",96,11348497,78753,30.40415886,-97.63864724,6,30,2016,,,6/30/2016
255,7-Eleven Convenience Store # 35473A,"1624 E HOWARD LN
AUSTIN, TX 78753
",92,"Tuesday, February 27, 2018",89,11348497,78753,30.40415886,-97.63864724,2,27,2018,,,2/27/2018
256,7-Eleven Convenience Store # 35878B,"613 CONGRESS AVE
AUSTIN, TX 78701
",94,"Thursday, March 8, 2018",90,11727227,78701,30.26846001,-97.74220488,3,8,2018,,,3/8/2018
257,7-Eleven Convenience Store # 35878B,"613 CONGRESS AVE
AUSTIN, TX 78701
",94,"Tuesday, September 11, 2018",98,11727227,78701,30.26846001,-97.74220488,9,11,2018,,,9/11/2018
258,7-Eleven Convenience Store # 36563A,"11643 RESEARCH BLVD
AUSTIN, TX 78759
",95.4,"Wednesday, October 11, 2017",100,11394132,78759,30.41660607,-97.74582917,10,11,2017,,,10/11/2017
259,7-Eleven Convenience Store # 36563A,"11643 RESEARCH BLVD
AUSTIN, TX 78759
",95.4,"Monday, August 29, 2016",96,11394132,78759,30.41660607,-97.74582917,8,29,2016,,,8/29/2016
260,7-Eleven Convenience Store # 36563A,"11643 RESEARCH BLVD
AUSTIN, TX 78759
",95.4,"Friday, April 14, 2017",94,11394132,78759,30.41660607,-97.74582917,4,14,2017,,,4/14/2017
261,7-Eleven Convenience Store # 36563A,"11643 RESEARCH BLVD
AUSTIN, TX 78759
",95.4,"Monday, April 9, 2018",98,11394132,78759,30.41660607,-97.74582917,4,9,2018,,,4/9/2018
262,7-Eleven Convenience Store # 36563A,"11643 RESEARCH BLVD
AUSTIN, TX 78759
",95.4,"Wednesday, March 9, 2016",89,11394132,78759,30.41660607,-97.74582917,3,9,2016,,,3/9/2016
263,7-Eleven Convenience Store # 36564A,"7002 N FM 620 RD
AUSTIN, TX 78732
",90.3,"Tuesday, July 17, 2018",91,11066939,78732,30.40341629,-97.85492152,7,17,2018,,,7/17/2018
264,7-Eleven Convenience Store # 36564A,"7002 N FM 620 RD
AUSTIN, TX 78732
",90.3,"Thursday, June 15, 2017",87,11066939,78732,30.40341629,-97.85492152,6,15,2017,,,6/15/2017
265,7-Eleven Convenience Store # 36564A,"7002 N FM 620 RD
AUSTIN, TX 78732
",90.3,"Thursday, February 1, 2018",91,11066939,78732,30.40341629,-97.85492152,2,1,2018,,,2/1/2018
266,7-Eleven Convenience Store # 36564A,"7002 N FM 620 RD
AUSTIN, TX 78732
",90.3,"Tuesday, November 24, 2015",91,11066939,78732,30.40341629,-97.85492152,11,24,2015,,,11/24/2015
267,7-Eleven Convenience Store # 36564A,"7002 N FM 620 RD
AUSTIN, TX 78732
",90.3,"Wednesday, May 25, 2016",89,11066939,78732,30.40341629,-97.85492152,5,25,2016,,,5/25/2016
268,7-Eleven Convenience Store # 36564A,"7002 N FM 620 RD
AUSTIN, TX 78732
",90.3,"Friday, December 9, 2016",93,11066939,78732,30.40341629,-97.85492152,12,9,2016,,,12/9/2016
269,7-Eleven Convenience Store # 36588A,"1100 W PARMER LN
AUSTIN, TX 78727
",86.7,"Thursday, March 31, 2016",90,11067007,78727,30.40860841,-97.67879606,3,31,2016,,,3/31/2016
270,7-Eleven Convenience Store # 36588A,"1100 W PARMER LN
AUSTIN, TX 78727
",86.7,"Tuesday, February 21, 2017",87,11067007,78727,30.40860841,-97.67879606,2,21,2017,,,2/21/2017
271,7-Eleven Convenience Store # 36588A,"1100 W PARMER LN
AUSTIN, TX 78727
",86.7,"Monday, August 14, 2017",75,11067007,78727,30.40860841,-97.67879606,8,14,2017,,,8/14/2017
272,7-Eleven Convenience Store # 36588A,"1100 W PARMER LN
AUSTIN, TX 78727
",86.7,"Thursday, September 13, 2018",96,11067007,78727,30.40860841,-97.67879606,9,13,2018,,,9/13/2018
273,7-Eleven Convenience Store # 36588A,"1100 W PARMER LN
AUSTIN, TX 78727
",86.7,"Friday, September 2, 2016",91,11067007,78727,30.40860841,-97.67879606,9,2,2016,,,9/2/2016
274,7-Eleven Convenience Store # 36588A,"1100 W PARMER LN
AUSTIN, TX 78727
",86.7,"Wednesday, February 7, 2018",81,11067007,78727,30.40860841,-97.67879606,2,7,2018,,,2/7/2018
275,7-Eleven Convenience Store # 36589A,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
",87.5,"Thursday, August 4, 2016",92,11066959,78729,30.46133367,-97.79282336,8,4,2016,,,8/4/2016
276,7-Eleven Convenience Store # 36589A,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
",87.5,"Wednesday, September 5, 2018",87,11066959,78729,30.46133367,-97.79282336,9,5,2018,,,9/5/2018
277,7-Eleven Convenience Store # 36589A,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
",87.5,"Thursday, March 1, 2018",95,11066959,78729,30.46133367,-97.79282336,3,1,2018,,,3/1/2018
278,7-Eleven Convenience Store # 36589A,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
",87.5,"Tuesday, March 1, 2016",80,11066959,78729,30.46133367,-97.79282336,3,1,2016,,,3/1/2016
279,7-Eleven Convenience Store # 36589A,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
",87.5,"Monday, August 28, 2017",91,11066959,78729,30.46133367,-97.79282336,8,28,2017,,,8/28/2017
280,7-Eleven Convenience Store # 36589A,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
",87.5,"Tuesday, February 28, 2017",80,11066959,78729,30.46133367,-97.79282336,2,28,2017,,,2/28/2017
281,7-Eleven Convenience Store # 36604A,"6518 ED BLUESTEIN BLVD
AUSTIN, TX 78723
",90.8,"Tuesday, July 25, 2017",90,11196293,78723,30.30333031,-97.66163701,7,25,2017,,,7/25/2017
282,7-Eleven Convenience Store # 36604A,"6518 ED BLUESTEIN BLVD
AUSTIN, TX 78723
",90.8,"Wednesday, December 23, 2015",94,11196293,78723,30.30333031,-97.66163701,12,23,2015,,,12/23/2015
283,7-Eleven Convenience Store # 36604A,"6518 ED BLUESTEIN BLVD
AUSTIN, TX 78723
",90.8,"Thursday, February 2, 2017",87,11196293,78723,30.30333031,-97.66163701,2,2,2017,,,2/2/2017
284,7-Eleven Convenience Store # 36604A,"6518 ED BLUESTEIN BLVD
AUSTIN, TX 78723
",90.8,"Tuesday, January 30, 2018",90,11196293,78723,30.30333031,-97.66163701,1,30,2018,,,1/30/2018
285,7-Eleven Convenience Store # 36604A,"6518 ED BLUESTEIN BLVD
AUSTIN, TX 78723
",90.8,"Thursday, July 7, 2016",90,11196293,78723,30.30333031,-97.66163701,7,7,2016,,,7/7/2016
